DisNo.,Classification Key,Event Name,ISO,Country,Subregion,Region,Location,Latitude,Longitude,OFDA/BHA Response,Appeal,Declaration,Magnitude,Magnitude Scale,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
StringFilter,StringFilter,StringFilter,StringFilter,StringFilter,CSVFilter,CategoryFilter,MapsTooltip - Hidden - StringFilter,MapsLat - Hidden - NoFilter,MapsLong - Hidden - NoFilter,CategoryFilter,CategoryFilter,StringFilter,StringFilter,StringFilter,StringFilter,,CSVFilter,StringFilter,StringFilter,StringFilter,StringFilter,StringFilter,CSVFilter,CSVFilter,StringFilter,StringFilter,StringFilter,StringFilter,CategoryFilter,StringFilter,StringFilter,StringFilter,CategoryFilter,
2021-0126-ECU,nat-geo-vol-ash,Mount Sangay,ECU,Ecuador,Latin America and the Caribbean,Americas,Chimborazo province,-1.6647995,-78.6543255,No,No,No,,,2021,3,,2021,3,15,133306,133306,,,,,,,88.92949348,"[{""adm1_code"":1139,""adm1_name"":""Chimborazo""}]",2021-03-15,2023-09-25,,
2021-0127-EGY,tec-ind-fir-fir,Textil factory,EGY,Egypt,Northern Africa,Africa,Cairo,30.0444196,31.2357116,No,No,No,,,2021,3,11,2021,3,11,,24,,,,,,,88.92949348,,2021-03-15,2023-09-25,,
2021-0128-YEM,tec-mis-fir-fir,Retention center for migrants,YEM,Yemen,Western Asia,Asia,Sanaa,15.3545381,44.2064003,No,No,No,,,2021,3,7,2021,3,7,,170,,,,,,,88.92949348,,2021-03-15,2023-09-25,,
2021-0129-ARG,nat-cli-wil-for,,ARG,Argentina,Latin America and the Caribbean,Americas,"Cholila (Cushamen), Lago Puelo (Cushamen), El Bolsón (Bariloche), El Maitén (Cushamen), Epuyén (Cushamen), Futaleufú and El Hoyo Towns (Cushamen) in Chubut and Santa Cruz Provinces; Rio Negro, Neuquen provinces (Patagonia)",-42.2286261,-71.3635633,No,No,No,,,2021,3,8,2021,3,12,1200,1207,,,,,,,88.92949348,"[{""adm1_code"":443,""adm1_name"":""Neuquen""},{""adm1_code"":444,""adm1_name"":""Rio Negro""},{""adm1_code"":448,""adm1_name"":""Santa Cruz""},{""adm2_code"":4552,""adm2_name"":""Cushamen""},{""adm2_code"":4557,""adm2_name"":""Futaleufu""}]",2021-03-15,2023-09-25,,
2021-0130-IDN,tec-tra-roa-roa,,IDN,Indonesia,South-eastern Asia,Asia,Sumedang,-6.8381188,107.9275324,No,No,No,,,2021,3,10,2021,3,10,,39,,,,,,,88.92949348,,2021-03-15,2023-09-25,,
2021-0131-TUN,tec-tra-wat-wat,Migrants,TUN,Tunisia,Northern Africa,Africa,Near Kerkennah Isl,34.7219581,11.156696,No,No,No,,,2021,3,9,2021,3,9,,,,,,,,,88.92949348,,2021-03-15,2023-09-25,,
2021-0132-DZA,nat-hyd-flo-fla,,DZA,Algeria,Northern Africa,Africa,Chlef Province,36.1693515,1.2891036,No,No,No,,,2021,3,6,2021,3,7,2500,2500,,,,,,,88.92949348,"[{""adm1_code"":354,""adm1_name"":""Chlef""}]",2021-03-15,2023-09-25,,
2021-0133-GNQ,tec-mis-exp-exp,Military camp,GNQ,Equatorial Guinea,Sub-Saharan Africa,Africa,Bata,,,Yes,No,No,,,2021,3,7,2021,3,7,19000,19700,,,,,,,88.92949348,,2021-03-15,2023-09-25,,
2021-0134-GRC,nat-geo-ear-gro,,GRC,Greece,Southern Europe,Europe,"Larissa, Elassona (Larisis) , Tyrnavos (Larisis) , Farkadona (Trikalon) (Thessalie)",39.6390224,22.4191254,No,No,No,39.789,22.119,2021,3,3,2021,3,3,,2711,,,,,10000,11245,88.92949348,"[{""adm2_code"":16721,""adm2_name"":""Larisis""},{""adm2_code"":16723,""adm2_name"":""Trikalon""}]",2021-03-15,2023-09-25,,
2021-0135-TUR,tec-tra-air-air,Military helicopter,TUR,Türkiye,Western Asia,Asia,Between Bingöl andTatvan,38.885464,40.496625,No,No,No,,,2021,3,4,2021,3,4,,,,,,,,,88.92949348,,2021-03-15,2023-09-25,,
2021-0136-SSD,tec-tra-air-air,Commercial plane,SSD,South Sudan,Sub-Saharan Africa,Africa,Pieri (Jonglei state),8.033333,32.033333,No,No,No,,,2021,3,2,2021,3,2,,,,,,,,,88.92949348,,2021-03-15,2023-09-25,,
2021-0137-USA,tec-tra-roa-roa,,USA,United States of America,Northern America,Americas,Holtville (South California),32.8111612,-115.3802643,No,No,No,,,2021,3,2,2021,3,2,,,,,,,,,88.92949348,,2021-03-15,2023-09-25,,
2021-0138-BOL,tec-tra-roa-roa,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,Between Cochabamba and Santa Cruz,-17.4139766,-66.1653224,No,No,No,,,2021,3,2,2021,3,2,,13,,,,,,,88.92949348,,2021-03-15,2023-09-25,,
2021-0140-ARG,nat-hyd-flo-fla,,ARG,Argentina,Latin America and the Caribbean,Americas,"Catamarca, Tinogasta, Belén",-28.062662,-67.5660743,No,No,No,,,2021,3,1,2021,3,1,90,90,,,,,,,88.92949348,"[{""adm1_code"":431,""adm1_name"":""Catamarca""}]",2021-03-15,2023-09-25,,
2021-0142-BRA,nat-hyd-flo-flo,,BRA,Brazil,Latin America and the Caribbean,Americas,Lagoa Vermelha Municipality (Rio Grande Do Sul State),-28.2096647,-51.5298943,No,No,Yes,,,2021,3,2,2021,3,3,129,129,,,,,,,88.92949348,"[{""adm2_code"":10365,""adm2_name"":""Lagoa Vermelha""}]",2021-03-15,2023-09-25,,
2021-0144-AFG,nat-hyd-mmw-ava,,AFG,Afghanistan,Southern Asia,Asia,"Zarandab Village (Raghistan District, Badakhshan Province)",37.6270178,70.7168469,No,No,No,,,2021,3,4,2021,3,4,,,,,,,,,88.92949348,"[{""adm2_code"":99998,""adm2_name"":""Raghestan""}]",2021-03-15,2023-09-25,,
2021-0145-PER,nat-hyd-flo-riv,,PER,Peru,Latin America and the Caribbean,Americas,"Tambogrande, Las Loma, Chulucanas, Canchaque, Máncora,San Miguel de El Faique distrcits (Morropón, Piura, Huancabamba , Sullana Provinces - Piura Region)",-4.5018551,-80.6326916,No,No,Yes,,,2021,3,3,2021,3,4,546,561,,,,,,,88.92949348,"[{""adm2_code"":24158,""adm2_name"":""Huancabamba""},{""adm2_code"":24159,""adm2_name"":""Morropón""},{""adm2_code"":24161,""adm2_name"":""Piura""},{""adm2_code"":24163,""adm2_name"":""Sullana""}]",2021-03-15,2023-09-25,,
2021-0150-USA,nat-hyd-flo-flo,,USA,United States of America,Northern America,Americas,"Hawai‘i, Maui, Kalawao, Kaua‘i, Honolulu (Oahu Island, Hawaii)",21.1773195,-156.948649,No,No,Yes,,,2021,3,8,2021,3,10,,,,,,,50000,56224,88.92949348,"[{""adm2_code"":29224,""adm2_name"":""Hawaii""},{""adm2_code"":29225,""adm2_name"":""Honolulu""},{""adm2_code"":29226,""adm2_name"":""Kalawao""},{""adm2_code"":29227,""adm2_name"":""Kauai""},{""adm2_code"":29228,""adm2_name"":""Maui""}]",2021-03-16,2023-09-25,,
2021-0158-CHN,nat-met-sto-san,,CHN,China,Eastern Asia,Asia,"Inner Mongolia, northern Ningxia, northern Shaanxi and northern Shanxi",40.8173299,111.76522,No,No,No,,,2021,3,14,2021,3,16,,,,,,,,,88.92949348,"[{""adm1_code"":917,""adm1_name"":""Nei Mongol Zizhiqu""},{""adm1_code"":918,""adm1_name"":""Ningxia Huizu Zizhiqu""},{""adm1_code"":920,""adm1_name"":""Shaanxi Sheng""},{""adm1_code"":923,""adm1_name"":""Shanxi Sheng""}]",2021-03-16,2023-09-25,,
2021-0158-MNG,nat-met-sto-san,,MNG,Mongolia,Eastern Asia,Asia,"Dundgovi, Uvurkhangai, Bulgan, Umnugovi, Govi-Altai, Bayankhongor, Arkhangai, Tuv, Khentii, Dornod, Sukhbaatar, Dornogovi, Govisumber, Umnugovi, Zavkhan, Uvs, Khuvsgul, and Khovd provinces",43.6068543,109.6435833,No,No,No,,,2021,3,14,2021,3,15,8124,8124,,,,,,,88.92949348,"[{""adm1_code"":2078,""adm1_name"":""Bulgan""},{""adm1_code"":2083,""adm1_name"":""Dundgovi""},{""adm1_code"":2089,""adm1_name"":""O'mnogovi""},{""adm1_code"":2091,""adm1_name"":""O'vorxangai""}]",2021-03-16,2023-09-25,,
2021-0164-AGO,nat-hyd-flo-fla,,AGO,Angola,Sub-Saharan Africa,Africa,"Viana, Cacuaco, Talatona, Belas districts and Luanda City Capital",-8.8055918,13.3471775,No,No,No,,,2021,3,15,2021,3,16,1770,1770,,,,,,,88.92949348,"[{""adm2_code"":4298,""adm2_name"":""Cacuaco""},{""adm2_code"":4300,""adm2_name"":""Viana""}]",2021-03-22,2023-09-25,,
2021-0165-IDN,nat-hyd-flo-flo,,IDN,Indonesia,South-eastern Asia,Asia,Bojonegoro Regency (East Java Province); Tangerang District (Banten Province); Banyuwangi Regency (East Java Province); North Gorontalo Regency (Gorontalo Province); Gresik Regency (East Java); Bogor Regency (West Java Province),-7.3174629,111.7614661,No,No,No,,,2021,3,17,2021,3,18,1974,1974,,,,,,,88.92949348,"[{""adm2_code"":18065,""adm2_name"":""Banyuwangi""},{""adm2_code"":18067,""adm2_name"":""Bojonegoro""},{""adm2_code"":18069,""adm2_name"":""Gresik""},{""adm2_code"":18028,""adm2_name"":""Tangerang""},{""adm2_code"":73675,""adm2_name"":""Gorontalo""},{""adm2_code"":18008,""adm2_name"":""Bogor""}]",2021-03-22,2023-09-25,,
2021-0166-USA,nat-met-sto-tor,,USA,United States of America,Northern America,Americas,"Louisiana, Alabama,Mississippi",30.5190775,-91.5208624,No,No,Yes,,,2021,3,16,2021,3,18,90,92,,,,,500000,562243,88.92949348,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""}]",2021-03-22,2023-09-25,,
2021-0169-AUS,nat-hyd-flo-flo,,AUS,Australia,Australia and New Zealand,Oceania,"Greater Sidney, Hunter, Mid North Coast, Clearance Nambucca Regions (New South Wales); Queensland",-30.666463,152.7323884,No,No,No,,,2021,3,18,2021,3,19,18000,18000,,,410000,461039,2100000,2361421,88.92949348,"[{""adm1_code"":470,""adm1_name"":""New South Wales""},{""adm1_code"":473,""adm1_name"":""Queensland""}]",2021-03-22,2024-10-28,,
2021-0170-PER,nat-hyd-flo-flo,,PER,Peru,Latin America and the Caribbean,Americas,"Yurimaguas District (Alto Amazonas Province, Loreto Region); Piura, Amazonas, and San Martin regions",-5.8112107,-76.1783739,No,No,No,,,2021,3,20,2021,3,31,9000,9000,,,,,,,88.92949348,"[{""adm1_code"":2328,""adm1_name"":""Amazonas""},{""adm1_code"":2347,""adm1_name"":""Piura""},{""adm1_code"":2349,""adm1_name"":""San Martín""},{""adm2_code"":91847,""adm2_name"":""Alto Amazonas""}]",2021-03-22,2023-09-25,,
2021-0171-THA,nat-met-sto-sev,,THA,Thailand,South-eastern Asia,Asia,Northern and eastern provinces,,,No,No,No,,,2021,3,22,2021,3,23,,900,,,,,,,88.92949348,"[{""adm1_code"":2851,""adm1_name"":""Amnat Charoen""},{""adm1_code"":2854,""adm1_name"":""Buriram""},{""adm1_code"":2855,""adm1_name"":""Chachoengsao""},{""adm1_code"":2857,""adm1_name"":""Chaiyaphum""},{""adm1_code"":2858,""adm1_name"":""Chanthaburi""},{""adm1_code"":2859,""adm1_name"":""Chiang Mai""},{""adm1_code"":2860,""adm1_name"":""Chiang Rai""},{""adm1_code"":2861,""adm1_name"":""Chonburi""},{""adm1_code"":2863,""adm1_name"":""Kalasin""},{""adm1_code"":2864,""adm1_name"":""Kampaeng Phet""},{""adm1_code"":2866,""adm1_name"":""Khon Kaen""},{""adm1_code"":2868,""adm1_name"":""Lampang""},{""adm1_code"":2869,""adm1_name"":""Lamphun""},{""adm1_code"":2870,""adm1_name"":""Loei""},{""adm1_code"":2872,""adm1_name"":""Mae Hong Son""},{""adm1_code"":2873,""adm1_name"":""Maha Sarakham""},{""adm1_code"":2874,""adm1_name"":""Mukdahan""},{""adm1_code"":2877,""adm1_name"":""Nakhon Phanom""},{""adm1_code"":2878,""adm1_name"":""Nakhon Ratchasima""},{""adm1_code"":2879,""adm1_name"":""Nakhon Sawan""},{""adm1_code"":2881,""adm1_name"":""Nan""},{""adm1_code"":2883,""adm1_name"":""Nong Bua Lamphu""},{""adm1_code"":2884,""adm1_name"":""Nong Khai""},{""adm1_code"":2888,""adm1_name"":""Phachinburi""},{""adm1_code"":2891,""adm1_name"":""Phayao""},{""adm1_code"":2892,""adm1_name"":""Phetchabun""},{""adm1_code"":2894,""adm1_name"":""Phichit""},{""adm1_code"":2895,""adm1_name"":""Phitsanulok""},{""adm1_code"":2897,""adm1_name"":""Phrae""},{""adm1_code"":2902,""adm1_name"":""Rayong""},{""adm1_code"":2903,""adm1_name"":""Roi Et""},{""adm1_code"":2904,""adm1_name"":""Sa Kaeo""},{""adm1_code"":2905,""adm1_name"":""Sakon Nakhon""},{""adm1_code"":2911,""adm1_name"":""Si Saket""},{""adm1_code"":2914,""adm1_name"":""Sukhothai""},{""adm1_code"":2917,""adm1_name"":""Surin""},{""adm1_code"":2918,""adm1_name"":""Tak""},{""adm1_code"":2919,""adm1_name"":""Trad""},{""adm1_code"":2921,""adm1_name"":""Ubon Ratchathani""},{""adm1_code"":2922,""adm1_name"":""Udon Thani""},{""adm1_code"":2923,""adm1_name"":""Uthai Thani""},{""adm1_code"":2924,""adm1_name"":""Uttaradit""},{""adm1_code"":2926,""adm1_name"":""Yasothon""}]",2021-03-22,2024-04-23,,
2021-0171-VNM,nat-met-sto-sev,,VNM,Viet Nam,South-eastern Asia,Asia,,,,No,No,No,,,2021,3,22,2021,3,23,,1000,,,,,,,88.92949348,,2021-04-12,2023-09-25,,
2021-0172-COD,tec-tra-roa-roa,,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,Near Goma,-27.47056,153.0171334,No,No,No,,,2021,3,19,2021,3,19,,,,,,,,,88.92949348,,2021-03-22,2023-09-25,,
2021-0173-AUS,nat-met-sto-tro,Tropical cyclone 'Seroja-21',AUS,Australia,Australia and New Zealand,Oceania,Kalbarri and Northampton Town,-27.7112189,114.1661361,No,No,No,,,2021,4,11,2021,4,11,2625,2625,,,,,530000,595978,88.92949348,"[{""adm2_code"":5529,""adm2_name"":""Northampton (S)""}]",2021-04-13,2023-09-25,,
